time,FLOW,TEMP,SALT,AirTemp,Rain,type,inflow_num
2018-10-05,0.0063,19.1788,0,20.125063832600933,0.002181599992036354,inflow,1
2018-10-06,0.0078,19.133,0,20.37235539754234,6.480000081865001e-4,inflow,1
2018-10-07,0.0087,19.1004,0,20.342867787679058,0.0014687999668240082,inflow,1
2018-10-08,0.0099,19.0684,0,20.18263142903648,0.008423999865772202,inflow,1
2018-10-09,0.0134,19.0314,0,19.63229904174807,0.003801600068982225,inflow,1
2018-10-10,0.0151,18.973,0,20.27369079589846,0.024235199874965474,inflow,1
2018-10-11,0.0238,18.9455,0,20.90421574910484,0.010562400314665866,inflow,1
2018-10-12,0.0273,18.9465,0,20.395547485351585,4.536000086773129e-4,inflow,1
2018-10-13,0.0271,18.9257,0,20.765410359700542,0.0031320000387495385,inflow,1
2018-10-14,0.0279,18.9219,0,17.35699869791669,0.013305599632440136,inflow,1
2018-10-15,0.0321,18.7725,0,10.133402760823591,0,inflow,1
2018-10-16,0.0315,18.3227,0,7.8875900268554915,0,inflow,1
2018-10-17,0.031,17.8029,0,6.828300730387393,0,inflow,1
2018-10-18,0.0304,17.2679,0,8.893853759765648,4.319999989093049e-5,inflow,1
2018-10-19,0.0299,16.8522,0,9.400165812174501,0,inflow,1
2018-10-20,0.0295,16.4821,0,7.601556396484398,0,inflow,1
